occurrence_datetime,offense,borough,precinct,latitude,longitude,sector,jurisdiction,compstat_date,object_id,identifier,xcoord,ycoord
2010-03-15 06:00,GRAND LARCENY,QUEENS,102,40.68582,-73.84417,D,N.Y. POLICE DEPT,2010-04-21,445683,d84a1d78,1027469,189175
2010-03-15 06:11,FELONY ASSAULT,QUEENS,110,40.73922,-73.88457,B,N.Y. POLICE DEPT,2010-03-15,445684,1bc6baa3,1016239,208611
2010-03-15 06:11,FELONY ASSAULT,QUEENS,110,40.73922,-73.88457,B,N.Y. POLICE DEPT,2010-03-15,445685,26a69313,1016239,208611
2010-03-15 06:15,ROBBERY,BROOKLYN,67,40.65491,-73.91669,M,N.Y. POLICE DEPT,2010-03-15,445686,2a38bcf0,1007367,177886
2010-03-15 06:20,GRAND LARCENY,BRONX,49,40.85864,-73.84646,F,N.Y. POLICE DEPT,2010-03-15,445687,fa334ea0,1026723,252139
2010-03-15 06:30,BURGLARY,BROOKLYN,66,40.61116,-73.96361,A,N.Y. POLICE DEPT,2010-03-15,445688,786b87e4,994353,161939
2010-03-15 06:36,GRAND LARCENY,MANHATTAN,19,40.77903,-73.95237,K,N.Y. POLICE DEPT,2010-03-16,445689,5274e309,997441,223100
2010-03-15 06:50,ROBBERY,QUEENS,105,40.6742,-73.73561,E,N.Y. POLICE DEPT,2010-03-15,445690,9c6b0863,1057590,185015
2010-03-15 06:50,BURGLARY,MANHATTAN,24,40.80012,-73.96704,G,N.Y. POLICE DEPT,2010-03-15,445691,634d5758,993377,230781
2010-03-15 07:00,BURGLARY,BROOKLYN,66,40.61422,-73.97239,A,N.Y. POLICE DEPT,2010-03-15,445692,2abd484,991915,163051
2010-03-15 07:00,BURGLARY,QUEENS,103,40.70833,-73.76834,J,N.Y. POLICE DEPT,2010-03-15,445693,45c442c3,1048478,197422
2010-03-15 07:00,GRAND LARCENY,MANHATTAN,20,40.78386,-73.97595,G,N.Y. POLICE DEPT,2010-03-23,445694,e3f69e71,990910,224857
2010-03-15 07:00,GRAND LARCENY OF MOTOR VEHICLE,BRONX,42,40.83649,-73.89773,C,N.Y. POLICE DEPT,2010-03-23,445695,d034a404,1012550,244046
2010-03-15 07:05,GRAND LARCENY,BRONX,46,40.85618,-73.90315,G,N.Y. POLICE DEPT,2010-06-12,445696,1110496,1011043,251220
2010-03-15 07:20,BURGLARY,BRONX,47,40.89014,-73.83689,K,N.Y. POLICE DEPT,2010-03-15,445697,e6b788fa,1029348,263618
2010-03-15 07:30,FELONY ASSAULT,BROOKLYN,75,40.66707,-73.89464,E,N.Y. POLICE DEPT,2010-03-15,445698,1a6be705,1013480,182324
2010-03-15 07:30,FELONY ASSAULT,QUEENS,104,40.70695,-73.90764,F,N.Y. POLICE DEPT,2010-03-15,445999,30486fa0,1009857,196847
2010-03-15 07:40,BURGLARY,QUEENS,106,40.68548,-73.80859,H,N.Y. POLICE DEPT,2010-03-15,446000,e2ca7d0c,1037335,189069
2010-03-15 07:45,BURGLARY,STATEN ISLAND,120,40.6306,-74.08171,D,N.Y. POLICE DEPT,2010-03-15,446001,44d4eef8,961570,169030
2010-03-15 07:45,BURGLARY,BROOKLYN,72,40.64028,-74.00459,H,N.Y. POLICE DEPT,2010-03-15,446002,b8ffc139,982977,172546
2010-03-15 07:45,GRAND LARCENY,QUEENS,113,40.67485,-73.79976,G,N.Y. POLICE DEPT,2010-03-16,446003,dd5b326b,1039795,185203
2010-03-15 07:45,GRAND LARCENY,BRONX,44,40.84465,-73.90577,U,N.Y. POLICE DEPT,2010-03-20,446004,213c4b6f,1010322,247018
2010-03-15 07:50,GRAND LARCENY,BRONX,52,40.86881,-73.88872,H,N.Y. POLICE DEPT,2010-03-15,446005,f8f8a62a,1015027,255826
2010-03-15 07:55,ROBBERY,QUEENS,113,40.67485,-73.79976,G,N.Y. POLICE DEPT,2010-03-19,446006,10e70938,1039795,185203
2010-03-15 08:00,BURGLARY,BROOKLYN,61,40.60337,-73.94729,I,N.Y. POLICE DEPT,2010-03-17,446007,501970a6,998888,159100
2010-03-15 08:00,FELONY ASSAULT,STATEN ISLAND,120,40.63964,-74.16534,T,N.Y. POLICE DEPT,2010-03-15,446008,79b4c748,938363,172354
2010-03-15 08:00,GRAND LARCENY,BROOKLYN,70,40.64859,-73.96134,I,N.Y. POLICE DEPT,2010-04-05,446009,bf2fd4c6,994979,175573
2010-03-15 08:00,BURGLARY,BROOKLYN,70,40.652,-73.96323,J,N.Y. POLICE DEPT,2010-03-15,446010,bca2509a,994453,176817
2010-03-15 08:00,ROBBERY,QUEENS,113,40.67423,-73.79985,G,N.Y. POLICE DEPT,2010-03-15,446011,87fe7803,1039770,184978
2010-03-15 08:00,ROBBERY,QUEENS,113,40.67485,-73.79976,G,N.Y. POLICE DEPT,2010-03-19,446012,19338e36,1039795,185203
2010-03-15 08:15,ROBBERY,BRONX,42,40.83333,-73.89675,C,N.Y. POLICE DEPT,2010-03-15,446013,fe0f6946,1012821,242896
2010-03-15 08:30,BURGLARY,BROOKLYN,75,40.66304,-73.87079,K,N.Y. POLICE DEPT,2010-03-15,446014,270bceb5,1020099,180863
2010-03-15 08:30,BURGLARY,BROOKLYN,75,40.66876,-73.8994,E,N.Y. POLICE DEPT,2010-03-15,446015,29a7f011,1012157,182937
2010-03-15 08:30,GRAND LARCENY,BROOKLYN,73,40.68419,-73.91608,A,N.Y. POLICE DEPT,2010-03-15,446016,511d83d6,1007524,188555
2010-03-15 08:31,ROBBERY,BRONX,50,40.87982,-73.90658,E,N.Y. POLICE DEPT,2010-03-15,446017,ec2484a8,1010085,259829
2010-03-15 08:50,ROBBERY,BRONX,42,40.82774,-73.90438,H,N.Y. POLICE DEPT,2010-03-15,446018,7637254c,1010713,240858
2010-03-15 09:00,RAPE,STATEN ISLAND,120,40.64473,-74.07748,P,N.Y. POLICE DEPT,2010-11-14,446317,4051c608,962748,174174
2010-03-15 09:00,GRAND LARCENY,QUEENS,105,40.66774,-73.75165,E,N.Y. POLICE DEPT,2010-03-26,446318,54791d6d,1053145,182646
2010-03-15 09:00,BURGLARY,BROOKLYN,79,40.68581,-73.9444,C,N.Y. POLICE DEPT,2010-03-16,446319,c097d7b5,999670,189139
2010-03-15 09:00,FELONY ASSAULT,QUEENS,103,40.70208,-73.77981,I,N.Y. POLICE DEPT,2010-03-15,446320,8fe0ab2e,1045303,195136
2010-03-15 09:00,FELONY ASSAULT,QUEENS,103,40.70208,-73.77981,I,N.Y. POLICE DEPT,2010-03-15,446321,b280829e,1045303,195136
2010-03-15 09:00,FELONY ASSAULT,QUEENS,103,40.70208,-73.77981,I,N.Y. POLICE DEPT,2010-03-31,446322,a84ab317,1045303,195136
2010-03-15 09:00,GRAND LARCENY,BROOKLYN,90,40.70456,-73.94188,G,N.Y. POLICE DEPT,2010-03-24,446323,3660efcd,1000364,195970
2010-03-15 09:00,GRAND LARCENY,QUEENS,115,40.75507,-73.88149,G,N.Y. POLICE DEPT,2010-03-18,446324,2d311ca1,1017085,214387
2010-03-15 09:00,GRAND LARCENY,MANHATTAN,18,40.75977,-73.98981,F,N.Y. POLICE DEPT,2010-03-20,446325,9d448397,987073,216078
2010-03-15 09:00,GRAND LARCENY,MANHATTAN,24,40.77832,-73.98187,G,N.Y. POLICE DEPT,2010-04-13,446326,587a5e15,989271,222837
2010-03-15 09:00,GRAND LARCENY,MANHATTAN,20,40.77841,-73.98209,D,N.Y. POLICE DEPT,2010-03-22,446327,35af7d6c,989211,222871
2010-03-15 09:00,BURGLARY,BRONX,43,40.82531,-73.87554,E,N.Y. POLICE DEPT,2010-03-15,446328,4f21442e,1018695,239982
2010-03-15 09:00,GRAND LARCENY,BRONX,43,40.84144,-73.85473,J,N.Y. POLICE DEPT,2010-03-16,446329,fd01983e,1024445,245868
2010-03-15 09:10,FELONY ASSAULT,BRONX,45,40.84062,-73.82968,E,N.Y. POLICE DEPT,2010-03-15,446330,a16eede2,1031378,245580
2010-03-15 09:30,GRAND LARCENY,BROOKLYN,78,40.67472,-73.97016,I,N.Y. POLICE DEPT,2010-03-15,446331,9e302f63,992528,185095
2010-03-15 09:30,GRAND LARCENY OF MOTOR VEHICLE,BRONX,49,40.85787,-73.86659,E,N.Y. POLICE DEPT,2010-03-18,446332,833bcbe9,1021156,251846
2010-03-15 09:30,GRAND LARCENY,BRONX,50,40.88002,-73.90082,A,N.Y. HOUSING POLICE,2010-03-15,446333,f43693d,1011678,259907
2010-03-15 09:45,BURGLARY,BROOKLYN,79,40.68142,-73.94353,B,N.Y. POLICE DEPT,2010-03-15,446334,78dfd07e,999914,187538
2010-03-15 09:56,GRAND LARCENY,BRONX,52,40.86818,-73.89367,F,N.Y. POLICE DEPT,2010-08-04,446335,7fee59ae,1013659,255593
2010-03-15 10:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,62,40.60219,-73.9796,B,N.Y. POLICE DEPT,2010-03-16,446336,9cec5325,989914,158669
2010-03-15 10:00,BURGLARY,BROOKLYN,68,40.62533,-74.00042,C,N.Y. POLICE DEPT,2010-03-15,446337,f62c9424,984133,167097
2010-03-15 10:00,RAPE,STATEN ISLAND,120,40.64473,-74.07748,R,N.Y. POLICE DEPT,2010-09-09,446639,eddedc08,962748,174174
2010-03-15 10:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,73,40.66354,-73.91308,J,N.Y. POLICE DEPT,2010-03-15,446640,d0f148d2,1008365,181030
2010-03-15 10:00,ROBBERY,QUEENS,103,40.68982,-73.80767,F,N.Y. POLICE DEPT,2010-03-15,446641,ca84b763,1037587,190653
2010-03-15 10:00,GRAND LARCENY,MANHATTAN,1,40.71668,-74.01177,F,N.Y. POLICE DEPT,2010-03-15,446642,2b0798ba,980989,200378
2010-03-15 10:00,GRAND LARCENY,MANHATTAN,1,40.7189,-74.00232,G,N.Y. POLICE DEPT,2010-03-15,446643,25aba61e,983608,201188
2010-03-15 10:00,GRAND LARCENY,MANHATTAN,14,40.75103,-73.98479,D,N.Y. POLICE DEPT,2010-03-25,446644,be363648,988465,212894
2010-03-15 10:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,115,40.76697,-73.87702,D,N.Y. POLICE DEPT,2010-03-15,446645,1abf8ed8,1018317,218727
2010-03-15 10:00,GRAND LARCENY,MANHATTAN,23,40.78673,-73.94113,A,N.Y. HOUSING POLICE,2010-03-18,446646,fa5e60d,1000552,225907
2010-03-15 10:00,BURGLARY,MANHATTAN,24,40.79355,-73.97318,I,N.Y. POLICE DEPT,2010-03-15,446647,6d75f884,991676,228386
2010-03-15 10:00,GRAND LARCENY,MANHATTAN,24,40.79518,-73.96213,,N.Y. POLICE DEPT,2010-08-04,446648,7324f57e,994736,228980
2010-03-15 10:01,GRAND LARCENY,MANHATTAN,1,40.71191,-74.00654,A,N.Y. POLICE DEPT,2010-03-15,446649,1fa1c76e,982436,198640
2010-03-15 10:15,ROBBERY,MANHATTAN,34,40.86489,-73.92408,D,N.Y. POLICE DEPT,2010-03-15,446650,4e98b320,1005250,254387
2010-03-15 10:20,GRAND LARCENY,MANHATTAN,9,40.72998,-73.99214,,N.Y. POLICE DEPT,2010-03-15,446651,92fe4538,986429,205225
2010-03-15 10:30,BURGLARY,BRONX,49,40.84548,-73.85259,B,N.Y. POLICE DEPT,2010-03-15,446652,f98f1275,1025034,247340
2010-03-15 11:00,BURGLARY,QUEENS,109,40.7571,-73.8148,G,N.Y. POLICE DEPT,2010-03-16,446653,35a8bf4d,1035558,215161
2010-03-15 11:00,GRAND LARCENY,QUEENS,115,40.76023,-73.88622,C,N.Y. POLICE DEPT,2010-04-08,446654,48754b91,1015771,216267
2010-03-15 11:00,GRAND LARCENY,BRONX,49,40.84582,-73.84533,C,N.Y. POLICE DEPT,2011-04-26,446655,65c768d,1027044,247469
2010-03-15 11:05,GRAND LARCENY,MANHATTAN,19,40.76942,-73.96086,B,N.Y. POLICE DEPT,2010-03-15,446656,9796ff62,995093,219595
2010-03-15 11:10,GRAND LARCENY,MANHATTAN,1,40.72483,-73.99897,H,N.Y. POLICE DEPT,2010-03-15,446657,1667b10a,984537,203348
2010-03-15 11:15,BURGLARY,BROOKLYN,70,40.62399,-73.96117,C,N.Y. POLICE DEPT,2010-03-16,446658,733a6640,995030,166613
2010-03-15 11:30,BURGLARY,QUEENS,111,40.749,-73.74551,A,N.Y. POLICE DEPT,2010-03-15,446962,be4dda11,1054764,212256
2010-03-15 11:45,BURGLARY,BRONX,49,40.86384,-73.83369,G,N.Y. POLICE DEPT,2010-03-15,446963,4bafce65,1030251,254038
2010-03-15 12:00,GRAND LARCENY,BROOKLYN,61,40.59782,-73.93067,E,N.Y. POLICE DEPT,2010-04-13,446964,d833bd56,1003503,157083
2010-03-15 12:00,BURGLARY,BROOKLYN,79,40.68,-73.94224,A,N.Y. POLICE DEPT,2010-03-15,446965,c94350bb,1000272,187022
2010-03-15 12:00,GRAND LARCENY,MANHATTAN,18,40.76125,-73.96989,C,N.Y. POLICE DEPT,2010-06-15,446966,f1836106,992593,216620
2010-03-15 12:00,GRAND LARCENY,MANHATTAN,19,40.77147,-73.96468,B,N.Y. POLICE DEPT,2010-03-29,446967,5cbea63b,994033,220344
2010-03-15 12:00,GRAND LARCENY,MANHATTAN,19,40.77641,-73.94825,J,N.Y. POLICE DEPT,2010-09-20,446968,8bf19fcb,998583,222146
2010-03-15 12:00,GRAND LARCENY,BRONX,44,40.82643,-73.91497,H,N.Y. POLICE DEPT,2010-04-23,446969,7e4b3e95,1007784,240376
2010-03-15 12:00,GRAND LARCENY,BRONX,42,40.8385,-73.8995,A,N.Y. POLICE DEPT,2010-09-05,446970,8a9905cf,1012059,244779
2010-03-15 12:00,GRAND LARCENY,BRONX,47,40.87226,-73.85034,D,N.Y. POLICE DEPT,2010-06-29,446971,18cf4f1e,1025642,257097
2010-03-15 12:15,BURGLARY,QUEENS,109,40.76483,-73.82208,K,N.Y. POLICE DEPT,2010-03-15,446972,8e5ce453,1033537,217972
2010-03-15 12:15,GRAND LARCENY,MANHATTAN,20,40.7859,-73.97076,I,N.Y. POLICE DEPT,2010-03-15,446973,8b079251,992349,225599
2010-03-15 12:30,GRAND LARCENY,BROOKLYN,67,40.66515,-73.92461,N,N.Y. POLICE DEPT,2010-06-15,446974,ad1f2dd2,1005166,181616
2010-03-15 12:30,GRAND LARCENY,MANHATTAN,14,40.74942,-73.98385,D,N.Y. POLICE DEPT,2010-03-15,446975,33837dfc,988725,212308
2010-03-15 13:00,GRAND LARCENY,QUEENS,107,40.73041,-73.83001,F,N.Y. POLICE DEPT,2010-05-09,446976,e33938e3,1031365,205427
2010-03-15 13:10,ROBBERY,BROOKLYN,72,40.66293,-73.98999,B,N.Y. POLICE DEPT,2011-03-13,446977,f32fa340,987028,180796
2010-03-15 13:30,GRAND LARCENY,MANHATTAN,13,40.73432,-73.98853,C,N.Y. POLICE DEPT,2010-03-15,446978,2580bca9,987428,206807
2010-03-15 13:40,GRAND LARCENY,BRONX,44,40.84408,-73.91859,N,N.Y. POLICE DEPT,2010-04-14,446979,aa077818,1006774,246805
2010-03-15 13:42,ROBBERY,BRONX,45,40.84181,-73.84359,K,N.Y. POLICE DEPT,2010-03-15,446980,67b6cd4e,1027528,246008
2010-03-15 13:54,GRAND LARCENY,QUEENS,107,40.74009,-73.78626,H,N.Y. POLICE DEPT,2010-03-15,446981,9f9f93f7,1043480,208981
2010-03-15 14:00,GRAND LARCENY,STATEN ISLAND,120,40.63163,-74.07617,D,N.Y. POLICE DEPT,2010-05-03,447281,f8d687fd,963109,169402
2010-03-15 14:00,GRAND LARCENY,BROOKLYN,84,40.68652,-73.98375,H,N.Y. POLICE DEPT,2010-04-08,447282,d88a46b7,988758,189390
2010-03-15 14:00,BURGLARY,BROOKLYN,84,40.68827,-73.9913,H,N.Y. POLICE DEPT,2010-03-15,447283,e087733d,986662,190030
2010-03-15 14:00,GRAND LARCENY,BROOKLYN,79,40.69249,-73.96029,Q,N.Y. POLICE DEPT,2010-03-15,447284,f423790b,995262,191567
2010-03-15 14:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,103,40.71049,-73.76841,D,N.Y. POLICE DEPT,2010-04-16,447285,da34dccb,1048457,198210
2010-03-15 14:00,FELONY ASSAULT,MANHATTAN,7,40.71256,-73.99112,A,N.Y. POLICE DEPT,2010-03-15,447286,92b04199,986712,198880
2010-03-15 14:00,GRAND LARCENY,QUEENS,109,40.76095,-73.82747,I,N.Y. POLICE DEPT,2010-03-22,447287,afa1ac07,1032046,216554
2010-03-15 14:13,FELONY ASSAULT,MANHATTAN,19,40.77171,-73.95625,H,N.Y. POLICE DEPT,2010-03-15,447288,d38ad967,996369,220432
2010-03-15 14:25,ROBBERY,BROOKLYN,62,40.622,-73.99492,H,N.Y. POLICE DEPT,2010-03-16,447289,92529ceb,985660,165886
2010-03-15 14:25,GRAND LARCENY,BRONX,41,40.804,-73.87834,A,N.Y. POLICE DEPT,2010-03-16,447290,ab4f055a,1017933,232218
2010-03-15 14:27,GRAND LARCENY,STATEN ISLAND,122,40.57383,-74.0943,G,N.Y. POLICE DEPT,2010-04-19,447291,2795a59d,958052,148351
2010-03-15 14:30,ROBBERY,BROOKLYN,88,40.69008,-73.96056,,N.Y. TRANSIT POLICE,2010-03-15,447292,c5e7c4fa,995188,190691
2010-03-15 14:30,ROBBERY,STATEN ISLAND,120,40.63776,-74.07684,D,N.Y. POLICE DEPT,2010-03-19,447293,63647db8,962924,171635
2010-03-15 14:30,FELONY ASSAULT,BROOKLYN,75,40.66252,-73.89347,F,N.Y. POLICE DEPT,2010-03-15,447294,c29e3abc,1013806,180664
2010-03-15 14:30,GRAND LARCENY,QUEENS,103,40.70531,-73.79529,B,N.Y. POLICE DEPT,2010-04-12,447295,52ec8b45,1041007,196304
2010-03-15 14:30,GRAND LARCENY,QUEENS,110,40.73325,-73.86946,F,N.Y. POLICE DEPT,2010-03-16,447296,fae32129,1020429,206443
2010-03-15 14:30,GRAND LARCENY,MANHATTAN,24,40.79056,-73.97292,B,N.Y. POLICE DEPT,2010-03-17,447297,44c46682,991749,227299
2010-03-15 14:40,FELONY ASSAULT,BROOKLYN,61,40.60974,-73.95337,K,N.Y. POLICE DEPT,2010-03-15,447298,b14861d0,997198,161421
2010-03-15 14:45,ROBBERY,MANHATTAN,17,40.75713,-73.97191,E,N.Y. TRANSIT POLICE,2010-03-15,447299,295b470e,992033,215119
2010-03-15 14:55,MURDER & NON-NEGL. MANSLAUGHTE,BROOKLYN,88,40.69509,-73.97924,J,N.Y. POLICE DEPT,2010-03-15,1785,1462c1ad,990007,192515
2010-03-15 14:55,GRAND LARCENY,QUEENS,112,40.73196,-73.85037,E,N.Y. POLICE DEPT,2010-03-15,447604,df142b51,1025719,205980
2010-03-15 15:00,GRAND LARCENY,BROOKLYN,69,40.63214,-73.90324,E,N.Y. POLICE DEPT,2010-03-17,447605,9b3bfb99,1011107,169595
2010-03-15 15:00,BURGLARY,BROOKLYN,83,40.69144,-73.91548,C,N.Y. POLICE DEPT,2010-04-04,447606,3b012ba1,1007690,191194
2010-03-15 15:00,GRAND LARCENY,BROOKLYN,90,40.70693,-73.9329,J,N.Y. POLICE DEPT,2010-05-19,447607,af5bba53,1002854,196834
2010-03-15 15:00,BURGLARY,QUEENS,115,40.75002,-73.86531,I,N.Y. POLICE DEPT,2010-03-15,447608,43a69865,1021568,212556
2010-03-15 15:00,GRAND LARCENY,MANHATTAN,14,40.75226,-73.99156,G,N.Y. POLICE DEPT,2010-03-15,447609,49432e9c,986589,213344
2010-03-15 15:00,GRAND LARCENY,QUEENS,109,40.75738,-73.83402,E,N.Y. POLICE DEPT,2010-04-07,447610,26d002cc,1030234,215251
2010-03-15 15:00,GRAND LARCENY,QUEENS,111,40.76623,-73.72989,G,N.Y. POLICE DEPT,2010-03-15,447611,832df3a1,1059073,218548
2010-03-15 15:00,BURGLARY,BRONX,41,40.81285,-73.88174,A,N.Y. POLICE DEPT,2010-03-15,447612,b31681c1,1016987,235439
2010-03-15 15:00,GRAND LARCENY,BRONX,45,40.86812,-73.83136,J,N.Y. POLICE DEPT,2010-05-13,447613,abb18ea2,1030892,255600
2010-03-15 15:00,GRAND LARCENY,BRONX,45,40.87084,-73.82707,J,N.Y. POLICE DEPT,2010-03-22,447614,71437771,1032079,256592
2010-03-15 15:00,GRAND LARCENY,BRONX,52,40.87139,-73.88536,J,N.Y. POLICE DEPT,2010-03-17,447615,d59f2c39,1015955,256766
2010-03-15 15:00,GRAND LARCENY OF MOTOR VEHICLE,BRONX,50,40.87723,-73.90905,E,N.Y. POLICE DEPT,2010-09-14,447616,ec426e8e,1009403,258886
2010-03-15 15:05,FELONY ASSAULT,BRONX,50,40.87763,-73.91155,E,N.Y. POLICE DEPT,2010-03-15,447617,48e313ed,1008711,259030
2010-03-15 15:10,GRAND LARCENY,BROOKLYN,67,40.65936,-73.92027,M,N.Y. POLICE DEPT,2010-03-15,447618,dfaaeb5a,1006371,179505
2010-03-15 15:10,GRAND LARCENY,BROOKLYN,83,40.69456,-73.92723,E,N.Y. POLICE DEPT,2010-03-15,447619,8f55feaf,1004430,192327
2010-03-15 15:12,ROBBERY,QUEENS,106,40.67791,-73.82995,F,N.Y. POLICE DEPT,2010-03-15,447620,af02dc07,1031418,186301
2010-03-15 15:13,GRAND LARCENY,BROOKLYN,70,40.64945,-73.96308,I,N.Y. POLICE DEPT,2010-03-15,447621,37264045,994496,175887
2010-03-15 15:15,BURGLARY,BROOKLYN,79,40.68142,-73.94353,B,N.Y. POLICE DEPT,2010-03-16,447622,21f831e,999914,187538
2010-03-15 15:15,GRAND LARCENY,QUEENS,103,40.70547,-73.7949,B,N.Y. POLICE DEPT,2010-03-22,447623,fb6cadfe,1041117,196361
2010-03-15 15:30,ROBBERY,QUEENS,105,40.66471,-73.75881,A,N.Y. POLICE DEPT,2010-03-15,447926,95bf8f6d,1051164,181539
2010-03-15 15:30,ROBBERY,QUEENS,107,40.71025,-73.82124,A,N.Y. TRANSIT POLICE,2010-03-15,447927,d83fe927,1033809,198089
2010-03-15 15:30,GRAND LARCENY,BRONX,45,40.82144,-73.82753,A,N.Y. HOUSING POLICE,2014-12-12,447928,482f3923,1031987,238593
2010-03-15 15:50,ROBBERY,BROOKLYN,70,40.63594,-73.96248,F,N.Y. TRANSIT POLICE,2010-03-15,447929,7952bd9b,994663,170966
2010-03-15 16:00,GRAND LARCENY,BROOKLYN,69,40.63438,-73.88398,F,N.Y. HOUSING POLICE,2010-03-15,447930,2049c095,1016452,170415
2010-03-15 16:00,ROBBERY,BROOKLYN,67,40.65159,-73.93378,G,N.Y. POLICE DEPT,2010-03-15,447931,9f60d94a,1002624,176673
2010-03-15 16:00,BURGLARY,QUEENS,105,40.69528,-73.74057,H,N.Y. POLICE DEPT,2010-03-16,447932,ba1c63e3,1056190,192690
2010-03-15 16:00,ROBBERY,BROOKLYN,90,40.71023,-73.94368,I,N.Y. POLICE DEPT,2010-03-15,447933,96f70c8f,999865,198035
2010-03-15 16:00,GRAND LARCENY,MANHATTAN,13,40.73014,-73.97452,A,N.Y. POLICE DEPT,2010-07-02,447934,b2edd6de,991313,205284
2010-03-15 16:00,GRAND LARCENY,MANHATTAN,6,40.73434,-74.00466,F,N.Y. POLICE DEPT,2010-03-15,447935,1baa8b71,982960,206815
2010-03-15 16:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,108,40.73993,-73.9165,H,N.Y. POLICE DEPT,2010-04-10,447936,63b971a4,1007390,208861
2010-03-15 16:00,GRAND LARCENY,QUEENS,107,40.74009,-73.78626,H,N.Y. POLICE DEPT,2010-03-15,447937,10df6657,1043480,208981
2010-03-15 16:00,GRAND LARCENY,MANHATTAN,14,40.7519,-73.98205,D,N.Y. POLICE DEPT,2010-03-17,447938,69a05786,989224,213210
2010-03-15 16:00,GRAND LARCENY OF MOTOR VEHICLE,BRONX,47,40.87722,-73.8496,C,N.Y. POLICE DEPT,2010-04-29,447939,b3797466,1025843,258906
2010-03-15 16:10,GRAND LARCENY,BRONX,52,40.88176,-73.88236,N,N.Y. POLICE DEPT,2010-03-15,447940,1414e6cf,1016782,260544
2010-03-15 16:10,ROBBERY,BRONX,47,40.8933,-73.84192,J,N.Y. POLICE DEPT,2010-03-15,447941,98a1cf8f,1027955,264766
2010-03-15 16:15,GRAND LARCENY,BRONX,52,40.87367,-73.90801,A,N.Y. POLICE DEPT,2010-03-15,447942,cff05441,1009690,257590
2010-03-15 16:30,GRAND LARCENY,BROOKLYN,88,40.68336,-73.97487,E,N.Y. POLICE DEPT,2010-03-15,447943,34b1762f,991221,188242
2010-03-15 16:30,FELONY ASSAULT,BRONX,49,40.86544,-73.86736,H,N.Y. TRANSIT POLICE,2010-03-15,447944,c0fb4b5,1020937,254605
2010-03-15 16:40,BURGLARY,BROOKLYN,70,40.65068,-73.96331,J,N.Y. POLICE DEPT,2010-03-15,447945,cb72618b,994431,176337
2010-03-15 16:40,BURGLARY,MANHATTAN,14,40.75412,-73.99021,G,N.Y. POLICE DEPT,2010-03-16,448249,88f146f0,986962,214020
2010-03-15 17:00,BURGLARY,BRONX,41,40.81639,-73.8953,A,N.Y. POLICE DEPT,2010-03-16,448250,452a7bd4,1013232,236725
2010-03-15 17:00,FELONY ASSAULT,QUEENS,101,40.60327,-73.7531,D,N.Y. POLICE DEPT,2010-03-15,448251,1ff00664,1052809,159159
2010-03-15 17:00,FELONY ASSAULT,QUEENS,101,40.60327,-73.7531,D,N.Y. POLICE DEPT,2010-03-16,448252,a906ce61,1052809,159159
2010-03-15 17:00,GRAND LARCENY,MANHATTAN,6,40.73423,-73.99253,D,N.Y. POLICE DEPT,2010-03-15,448253,99fa1ca0,986320,206775
2010-03-15 17:00,ROBBERY,QUEENS,108,40.74711,-73.92265,D,N.Y. POLICE DEPT,2010-03-15,448254,ef45a841,1005682,211477
2010-03-15 17:00,GRAND LARCENY,MANHATTAN,18,40.7629,-73.98753,F,N.Y. POLICE DEPT,2010-06-08,448255,16b4f894,987706,217218
2010-03-15 17:00,GRAND LARCENY,MANHATTAN,33,40.83434,-73.94455,A,N.Y. POLICE DEPT,2010-03-15,448256,8d10cc38,999595,243250
2010-03-15 17:15,ROBBERY,QUEENS,103,40.70773,-73.79632,B,N.Y. POLICE DEPT,2010-03-15,448257,fb8cc6ea,1040721,197185
2010-03-15 17:20,ROBBERY,BROOKLYN,83,40.68011,-73.90434,A,POLICE DEPT NYC,2010-03-15,448258,67d068d7,1010783,187071
2010-03-15 17:20,GRAND LARCENY,MANHATTAN,1,40.7248,-73.99732,H,N.Y. POLICE DEPT,2010-03-15,448259,9e4d0c6a,984994,203338
2010-03-15 17:25,GRAND LARCENY,MANHATTAN,13,40.74444,-73.9954,H,N.Y. POLICE DEPT,2010-04-02,448260,cad8da8a,985525,210492
2010-03-15 17:25,ROBBERY,BRONX,40,40.81656,-73.91955,G,N.Y. POLICE DEPT,2010-03-15,448261,25883fe9,1006520,236780
2010-03-15 17:30,GRAND LARCENY,QUEENS,101,40.6013,-73.76821,C,N.Y. POLICE DEPT,2010-03-16,448262,9466e7d1,1048616,158429
2010-03-15 17:30,ROBBERY,QUEENS,112,40.72846,-73.84925,F,N.Y. POLICE DEPT,2010-03-15,448263,e27402e1,1026033,204707
2010-03-15 17:30,GRAND LARCENY,MANHATTAN,6,40.7335,-74.00795,H,N.Y. POLICE DEPT,2010-03-16,448264,97562204,982047,206509
2010-03-15 17:30,GRAND LARCENY,MANHATTAN,10,40.74168,-74.00113,A,N.Y. POLICE DEPT,2010-03-29,448265,68ba0d5d,983937,209486
2010-03-15 17:30,GRAND LARCENY,MANHATTAN,19,40.7751,-73.94921,J,N.Y. POLICE DEPT,2010-03-16,448266,15d499d9,998317,221666
